,Source User id,Follower id
3131,582037,"[109520949079004284, 109543399031319888, 110284256838102170, 109824850164971498, 109326527575282503, 110290584187882541, 109909782922629175, 109627700150974330, 110276661458274582, 109490679433560720, 110068921406778348, 110061820625502836, 109628427445508336, 110266470373379975, 109942543815365630, 110261804708151453, 109334117339133222, 109308550305406313, 110251022553495524, 110248292214624362, 109840438341062109, 109524841448390150, 110070803284871424, 110216763427530925, 109241747522482555, 109336851987706232, 110227997946086410, 110221254799657700, 110136854990411670, 110225230267881813, 110230623383625335, 302867, 109564896927210875, 110214662896585629, 109547586769963287, 109354564202240035, 109311815634069832, 110223062530386359, 110225228077037909, 109298579501648776]"
1310,41635,"[110225813213442390, 108345781050254327, 110183898713970627, 110103218157729413]"
8650,32291,"[110225813213442390, 108345781050254327, 110183898713970627, 110103218157729413]"
6774,109372678760853817,"[109287338147856722, 109280680610943530]"
6756,108307019180199059,"[29091, 109367747843178932, 110265703171879047, 110257551104237039, 109688095145029040, 110252543266946854, 110128623329469553, 110247999765282270, 109363298724619101, 109909410471170364, 109650701941085172, 109942600752396280, 109998141473903141, 110192352845075450, 109364302839350920, 109700769218418808, 72612, 109547883126501135, 46110, 109971123875456343, 110045112965022035, 110112915267615340, 109298602269209779, 110094358450418516, 110072752008544289, 109755951309841450, 110027429504832141, 109296175372230540, 109756164724638562, 110067075422607431, 110056236530773363, 110043804884429016, 109364331040011669, 110000558116464567, 110000068359622208, 109994301805416060, 109994189946863325, 109947209173651865, 109987891183644181, 109971569958461598]"
2199,109520768124043522,"[109298618255055647, 110180527752121398, 109296132256371401, 4716, 110198733932511412]"
8824,109536791992766053,"[110270452762857296, 108772405993602191, 109298728051148516, 109381566077843035, 110292360723397548, 109315756247246228, 109360818779996580, 109283293652762320, 226997, 109338373247832514, 110244372923721622, 109248945403729531, 109840331038143505, 109320087312864908, 110128881170754187, 110068921406778348, 109501483238531975, 110209379037168223, 109330478219337688, 109405121722090251, 110244759180093874, 109287193499965416, 109320282952408700, 109299353593311389, 109251944369852238, 109521085983964405, 109332932992275186, 109309940953862298, 109422984856203798, 110160959680597683, 110140506844336936, 109417719197961130, 109293237450915289, 109426976393335800, 109317362359801964, 109309378665143112, 510714, 109881193344135156, 109982113847829591, 109524642214014689]"
5768,109746820815070952,"[109324510470175323, 107043533985334177, 106592165547010027, 109853969922254166, 109916789612778569, 108220537342526067, 109799777911090302, 109358841100708530, 109751362817772705, 108201331952623778, 109592062694451474, 109291624380627934, 109382097796691771, 109148334042488133, 108233219512838820, 109251300836088301, 107817498104069021, 109257432294497139, 109366182982947477, 108290726617406158, 459311, 109371335329768457, 109267222847921031, 109297947086822349, 109378219669147255, 108284645591762290, 109337810933303975, 109344294318923806, 109252154654992910, 108228812492679458, 108202982758266184, 109245054830273714, 109327306307554102, 485252, 109273345110026929, 109250560310677133, 108205747792707667, 109250283693577454, 109111972903522554, 109303805944370134]"
9947,110152830471978407,"[109299462335442182, 110260752179683610, 110265335002122594, 110161097541790071, 110307295174461930, 808827, 109520810420351552, 109530942394206121, 110306460143784028, 109348910714230743, 1411544, 109978966280228625, 109402362821952250, 110305416812505027, 110136331010043575, 110068921406778348, 109354812151433200, 109309568033867185, 109363234814921532, 109298528294782077, 109294518572169154, 109376810546067630, 110290894712539898, 108282675770354582, 109779041071174809, 109303275657843067, 110294654023603946, 109297590131419303, 110295159831907375, 110294904434168783, 110283306816915201, 109533076724512668, 110290584187882541, 109470948855871925, 109326974426803104, 109565738705523947, 109376961188004866, 110288396708973116, 110288512672110054, 109253537209913700]"
9019,110029799969247264,"[109366127502156558, 109327661656375280, 110079392469179881, 109377049492472558, 110235159320527186, 109330704582548664, 109396734940008369, 109246494255809972, 108199823374218982, 108950626336567355, 1102601, 1048630, 108192526335852478, 109479478473162751, 108226104143662471, 548077, 109394547533172373, 108233265672585462, 109320973843812690, 496030, 107632463889661321, 1197713, 108194416875492257, 551784, 1069259, 108197371239903560, 109281253844526970, 108160195019133070, 109293112284889930, 109358766421839701, 109365196184434126, 109371274655238593, 109365222208343765, 109297192065446018, 109320217893905018, 109290348304739692]"
743,109308962755481945,"[110296543361884918, 109368438788600696, 109745096973666710, 109429375125038780, 110273060640672824, 108772405993602191, 110303836103075705, 110302764974217608, 108201606392045324, 108297058341496425, 110301310873639260, 109808209886804477, 110276986819970954, 110298565370478343, 109285855189626673, 109952357930922523, 110297051239289897, 109511285693487728, 110068921406778348, 110295159831907375, 109781398088908913, 110290584187882541, 110249896993747868, 109606208282844290, 110272826922989558, 110253093644815378, 109405767250295352, 109916450319714911, 109309402786985700, 110250744504016801, 109298721523035990, 109299849963829733, 108297138556868673, 109339585707178620, 108194698448048379, 110000739150260068, 53443, 109995707199905204, 109258768109778160, 110194217114108584]"
222,110162865023318212,"[110056097774827169, 109517981651361530, 109359960169649156, 109473101973137363, 109429375125038780, 110284898340550179, 110301598814804029, 110300889893834751, 515606, 109349810257725783, 109386142990426327, 110295159831907375, 1386767, 109620361741018775, 109531245648963152, 110106828007675127, 110287185520501953, 110239536108695012, 109419252724852076, 109529350117422755, 110234196158251919, 109718969854817088, 109378131427104800, 1090193, 109449680180097550, 109299797329515878, 109422278461177649, 486653, 107558005344461476, 110247631456547291, 109292152921020439, 109453773522073554, 109558051203927100, 86263, 110279577422010508, 109389537751972187, 677761, 109831834621020128, 108051043066980603, 646732]"
3149,109960190035720131,"[109698539606541871, 494073, 109247515064122733, 110037196686826878, 109925969691396534, 109608338222308711, 109315894849286430, 109253199563738864, 864101, 109405121722090251, 127165, 109881193344135156, 110059115064805646, 869664, 1185988, 107192220324249637, 109257098418641664, 109377796914836681]"
625,110198069784180143,"[890010, 110310382665756239, 423626, 110308219295787956, 110308081069436786, 110301803495209982, 110068921406778348, 110303550366407096, 110154323420359341, 110269619446516492, 109416425899963319, 110300224874148147, 110299835314569408, 110299730567377960, 110299401185871950, 110297940150038579, 109451020442171240, 177055, 1386767, 110295159831907375, 110295291720162577, 110264405300787824, 109258787935051189, 110294278146801814, 110276709074769461, 110293946686870455, 754903, 110293561837004292, 6874, 110290584187882541, 109246885301827574, 109291604159446146, 110197732981171001, 109263066695553615, 110279161643217160, 109305627984010395, 110220187981392129, 109536809870062918, 109259781645873021, 109564020027450369]"
7585,109247245745926024,"[110083248197362938, 110009936308065426, 109930784357438387, 109930728139876889, 109881982672374212, 109871057533017960, 109842751214829593, 109648983031615946, 109648964407059308, 109619388923054681, 1398812, 897164, 107990612893998510, 154645, 109494187753823620, 109467823376741883, 109369265016222611, 109421825312030630, 109403087235984028, 109377104789417998, 109279367586591346, 109377303584248374, 108192822978697558, 109354169780543881, 109352609792095633, 1005528, 109298106070900689, 109320838884155411, 109297966459744280, 106690698393272640, 1227845, 1003095, 590698, 189729, 71966, 57329, 42818, 32827, 32684]"
9646,109960190035720131,"[108353926932015753, 110135170956372679, 110305319526257617, 109277104018819341, 109531430632240263, 109447347290332799, 110276986819970954, 110300141895009985, 110296543361884918, 109729908170221859, 109870491164948483, 109369372899148924, 110021177808470166, 109376857277585638, 110296831518746850, 110296336546899007, 110295900920577610, 110295159831907375, 1386767, 110166138855509976, 110290584187882541, 110090945533560092, 109294176154843670, 109530338373236614, 28948, 109449783292257449, 109989962122513528, 109523376837735996, 109709217980783754, 109592612110504532, 109250172609506215, 110279577422010508, 109333030986080867, 110028877668363595, 109294079206444005, 109301586336793452, 110100878444442877, 110278890438748612, 110234763602481978, 109270226899941215]"
353,108080010019293554,"[110310980326574261, 109362150860974394, 109653026878896563, 109245191741397935, 110292508138777124, 109303269909262410, 108197900630052143, 110261369002390050, 109484555646246795, 109987886198671601, 109291226867288079, 109299602943813870, 110244759180093874, 110090310331246886, 110112708579093162, 110218323672010394, 110226609707179993, 107968432288972030, 462745, 109381566077843035, 109338514093594701, 39869, 110203738236436569, 109449803236436188, 109391768272542481, 3385, 109855641686800461, 109312476472693223, 110213838681348468, 1186876, 433723, 109321579493747505, 109332066016824167, 109304932900666615, 109290433427217812, 109869553451515388, 109672104613663321, 109548490873100814, 109249424889135853, 109312582618562080]"
7692,773451,"[108195528171849725, 110302661514429261, 110299374640632589, 110173511104808075, 1096012, 110270043178139899, 110266720599654534, 110264790721349790, 108346233724985490, 109114581819887153, 109358435949639503, 110230726951061877, 107957739936337922, 109365585785089291, 110195399909850260, 108194962334672354, 110186050761188503, 110174539381946420, 109369366544822040, 110150451429003298, 108218336791505493, 110146826817107143, 107192436366872054, 110121075242577364, 109749701346885632, 109309505581613192, 110070152868954266, 109370646352814211, 109636916737565613, 110065718148453076, 221527, 109558409058370207, 109307981541785754, 109365402666221393, 109332756102435465, 108285428528079019, 110050436805826016, 109245075504846690, 109648562192660192, 109293481950430014]"
2997,434537,"[110251481531321454, 110245577597258302, 110233998163434569, 110226725620436225, 110198088964215163, 737227, 110153102933701065, 110103218157729413, 109946727577828079, 110025636484391394, 109315453809257745, 110028408580362397, 110000461395566217, 1145943, 109956859560146518, 109947983377470892, 107347343162123272, 109833896312655563, 109564485523011130]"
